#Datum;Uhrzeit;WR;Pac;DaySum;Status;Error;Pdc1;Pdc2;Udc1;Udc2;Temp
03.10.13;19:10:00;1;2;41000;6;0;0;2;251;251;29
03.10.13;19:05:00;1;4;41000;6;0;2;2;281;279;29
03.10.13;19:00:00;1;10;41000;6;0;5;6;306;299;29
03.10.13;18:55:00;1;16;41000;6;0;8;10;291;287;29
03.10.13;18:50:00;1;26;41000;6;0;14;15;392;376;29
03.10.13;18:45:00;1;76;41000;6;0;41;40;500;471;29
03.10.13;18:40:00;1;160;41000;6;0;86;82;532;498;29
03.10.13;18:35:00;1;203;41000;6;0;110;104;543;507;29
03.10.13;18:30:00;1;187;41000;6;0;100;98;539;502;29
03.10.13;18:25:00;1;189;41000;6;0;102;98;539;502;29
03.10.13;18:20:00;1;188;41000;6;0;102;95;537;501;30
03.10.13;18:15:00;1;195;41000;6;0;104;102;540;504;30
03.10.13;18:10:00;1;230;41000;6;0;123;118;546;510;30
03.10.13;18:05:00;1;270;41000;6;0;146;139;550;516;30
03.10.13;18:00:00;1;289;41000;6;0;156;148;552;518;30
03.10.13;17:55:00;1;312;41000;6;0;166;159;553;519;30
03.10.13;17:50:00;1;390;41000;6;0;213;200;562;525;30
03.10.13;17:45:00;1;539;41000;6;0;292;279;570;532;30
03.10.13;17:40:00;1;612;41000;6;0;333;315;571;538;31
03.10.13;17:35:00;1;510;41000;6;0;276;264;567;535;31
03.10.13;17:30:00;1;539;41000;6;0;293;277;569;533;31
03.10.13;17:25:00;1;645;41000;6;0;353;329;572;538;31
03.10.13;17:20:00;1;739;41000;6;0;403;379;576;541;31
03.10.13;17:15:00;1;904;40000;6;0;492;462;580;545;32
03.10.13;17:10:00;1;1073;40000;6;0;576;541;584;550;32
03.10.13;17:05:00;1;1252;40000;6;0;657;619;587;553;32
03.10.13;17:00:00;1;1439;40000;6;0;748;704;589;556;32
03.10.13;16:55:00;1;1466;40000;6;0;762;720;590;557;33
03.10.13;16:50:00;1;1373;40000;6;0;714;676;588;556;33
03.10.13;16:45:00;1;1265;40000;6;0;662;625;586;553;33
03.10.13;16:40:00;1;1403;40000;6;0;733;690;588;554;33
03.10.13;16:35:00;1;1455;40000;6;0;758;713;587;556;33
03.10.13;16:30:00;1;1538;40000;6;0;803;758;588;554;34
03.10.13;16:25:00;1;1809;39000;6;0;937;891;589;557;34
03.10.13;16:20:00;1;2073;39000;6;0;1082;1020;591;558;35
03.10.13;16:15:00;1;2574;39000;6;0;1326;1273;589;561;35
03.10.13;16:10:00;1;3524;39000;6;0;1787;1778;585;565;36
03.10.13;16:05:00;1;3071;39000;6;0;1575;1539;593;565;36
03.10.13;16:00:00;1;2769;38000;6;0;1428;1389;599;565;36
03.10.13;15:55:00;1;2552;38000;6;0;1315;1270;595;564;36
03.10.13;15:50:00;1;2377;38000;6;0;1226;1179;592;563;36
03.10.13;15:45:00;1;2356;38000;6;0;1215;1167;590;562;36
03.10.13;15:40:00;1;2302;37000;6;0;1189;1138;587;560;36
03.10.13;15:35:00;1;2323;37000;6;0;1204;1154;585;559;37
03.10.13;15:30:00;1;2316;37000;6;0;1221;1172;581;557;37
03.10.13;15:25:00;1;2535;37000;6;0;1315;1257;581;554;38
03.10.13;15:20:00;1;2837;37000;6;0;1463;1414;581;552;39
03.10.13;15:15:00;1;3351;36000;6;0;1716;1685;574;550;40
03.10.13;15:10:00;1;3862;36000;6;0;1975;1942;573;547;41
03.10.13;15:05:00;1;4693;36000;6;0;2481;2273;576;562;42
03.10.13;15:00:00;1;5820;35000;6;0;2906;2975;563;548;43
03.10.13;14:55:00;1;6050;35000;6;0;3020;3103;561;548;43
03.10.13;14:50:00;1;6215;34000;6;0;3112;3184;556;545;44
03.10.13;14:45:00;1;6589;34000;6;0;3288;3383;551;544;44
03.10.13;14:40:00;1;5869;33000;6;0;2938;2999;573;542;44
03.10.13;14:35:00;1;6041;33000;6;0;3035;3078;564;537;45
03.10.13;14:30:00;1;7416;32000;6;0;3718;3797;549;533;46
03.10.13;14:25:00;1;8435;32000;6;0;4250;4333;535;533;47
03.10.13;14:20:00;1;9120;31000;6;0;4644;4626;537;533;48
03.10.13;14:15:00;1;9867;30000;6;0;5027;5021;541;531;48
03.10.13;14:10:00;1;10981;29000;6;0;5610;5570;543;532;48
03.10.13;14:05:00;1;9679;29000;6;0;4944;4919;546;535;47
03.10.13;14:00:00;1;7946;28000;6;0;4173;3897;556;519;46
03.10.13;13:55:00;1;9540;27000;6;0;5029;4696;552;533;47
03.10.13;13:50:00;1;9708;26000;6;0;5003;4869;541;526;47
03.10.13;13:45:00;1;9716;25000;6;0;5039;4878;539;527;46
03.10.13;13:40:00;1;7933;25000;6;0;4207;3864;533;509;45
03.10.13;13:35:00;1;8584;24000;6;0;4582;4153;542;532;45
03.10.13;13:30:00;1;7010;23000;6;0;3732;3379;523;561;44
03.10.13;13:25:00;1;6444;23000;6;0;3290;3235;496;559;44
03.10.13;13:20:00;1;6412;22000;6;0;3219;3275;463;457;45
03.10.13;13:15:00;1;6877;22000;6;0;3476;3509;424;410;45
03.10.13;13:10:00;1;8827;21000;6;0;4486;4506;495;489;47
03.10.13;13:05:00;1;9828;20000;6;0;5063;4941;551;538;47
03.10.13;13:00:00;1;9851;20000;6;0;5079;4936;549;537;47
03.10.13;12:55:00;1;9647;19000;6;0;4966;4835;551;537;47
03.10.13;12:50:00;1;9418;18000;6;0;4856;4718;551;536;46
03.10.13;12:45:00;1;9965;17000;6;0;5137;5009;551;538;46
03.10.13;12:40:00;1;9866;16000;6;0;5100;4952;554;538;46
03.10.13;12:35:00;1;9812;15000;6;0;5068;4931;555;538;45
03.10.13;12:30:00;1;9239;15000;6;0;4767;4614;556;539;45
03.10.13;12:25:00;1;9170;14000;6;0;4729;4593;558;539;44
03.10.13;12:20:00;1;9167;13000;6;0;4753;4585;559;540;44
03.10.13;12:15:00;1;9113;12000;6;0;4711;4543;562;541;43
03.10.13;12:10:00;1;8733;12000;6;0;4513;4361;562;541;42
03.10.13;12:05:00;1;6698;11000;6;0;3717;3148;590;572;41
03.10.13;12:00:00;1;8680;10000;6;0;4479;4333;564;545;42
03.10.13;11:55:00;1;8469;10000;6;0;4367;4231;563;545;41
03.10.13;11:50:00;1;8523;9000;6;0;4407;4247;567;545;41
03.10.13;11:45:00;1;8025;8000;6;0;4162;3989;569;546;40
03.10.13;11:40:00;1;8104;7000;6;0;4182;4046;568;548;39
03.10.13;11:35:00;1;7723;7000;6;0;4000;3848;570;549;38
03.10.13;11:30:00;1;7972;6000;6;0;4108;3992;572;550;38
03.10.13;11:25:00;1;8179;6000;6;0;4212;4104;575;553;37
03.10.13;11:20:00;1;7795;5000;6;0;4036;3913;586;560;35
03.10.13;11:15:00;1;5643;4000;6;0;2935;2815;601;563;33
03.10.13;11:10:00;1;4281;4000;6;0;2234;2133;604;564;32
03.10.13;11:05:00;1;3644;3000;6;0;1958;1762;612;575;31
03.10.13;11:00:00;1;3686;3000;6;0;1923;1838;606;567;31
03.10.13;10:55:00;1;3178;3000;6;0;1665;1582;609;567;30
03.10.13;10:50:00;1;2909;2000;6;0;1522;1444;609;567;30
03.10.13;10:45:00;1;2791;2000;6;0;1457;1385;602;569;29
03.10.13;10:40:00;1;2725;2000;6;0;1428;1355;614;572;29
03.10.13;10:35:00;1;2356;2000;6;0;1236;1171;611;576;28
03.10.13;10:30:00;1;951;2000;6;0;503;468;592;559;28
03.10.13;10:25:00;1;917;2000;6;0;485;454;591;556;28
03.10.13;10:20:00;1;902;1000;6;0;475;445;591;556;28
03.10.13;10:15:00;1;905;1000;6;0;476;448;591;554;28
03.10.13;10:10:00;1;1038;1000;6;0;545;517;595;558;28
03.10.13;10:05:00;1;942;1000;6;0;493;467;592;556;27
03.10.13;10:00:00;1;871;1000;6;0;455;435;592;553;27
03.10.13;09:55:00;1;759;1000;6;0;400;380;588;550;27
03.10.13;09:50:00;1;1059;1000;6;0;557;528;595;559;27
03.10.13;09:45:00;1;1204;1000;6;0;635;595;599;562;27
03.10.13;09:40:00;1;1109;1000;6;0;586;550;598;561;27
03.10.13;09:35:00;1;858;1000;6;0;450;426;592;554;27
03.10.13;09:30:00;1;946;1000;6;0;499;471;594;558;26
03.10.13;09:25:00;1;741;1000;6;0;393;367;589;551;26
03.10.13;09:20:00;1;668;1000;6;0;351;334;586;549;26
03.10.13;09:15:00;1;698;0;6;0;365;347;588;551;26
03.10.13;09:10:00;1;700;0;6;0;373;348;589;551;26
03.10.13;09:05:00;1;647;0;6;0;343;325;587;549;25
03.10.13;09:00:00;1;594;0;6;0;316;297;586;547;25
03.10.13;08:55:00;1;533;0;6;0;283;267;583;545;25
03.10.13;08:50:00;1;481;0;6;0;253;239;581;542;25
03.10.13;08:45:00;1;422;0;6;0;223;214;575;540;24
03.10.13;08:40:00;1;305;0;6;0;164;156;564;530;24
03.10.13;08:35:00;1;237;0;6;0;128;122;555;521;24
03.10.13;08:30:00;1;143;0;6;0;78;75;526;497;24
03.10.13;08:25:00;1;89;0;6;0;49;49;507;481;24
03.10.13;08:20:00;1;89;0;6;0;50;47;505;478;23
03.10.13;08:15:00;1;100;0;6;0;54;53;517;488;23
03.10.13;08:10:00;1;153;0;6;0;82;81;541;508;23
03.10.13;08:05:00;1;156;0;6;0;85;82;535;504;22
03.10.13;08:00:00;1;111;0;6;0;61;57;518;491;22
03.10.13;07:55:00;1;104;0;6;0;58;55;516;489;21
03.10.13;07:50:00;1;84;0;6;0;46;45;470;459;21
03.10.13;07:45:00;1;49;0;6;0;26;27;367;371;21
03.10.13;07:40:00;1;23;0;6;0;12;13;293;297;20
03.10.13;07:35:00;1;5;0;6;0;7;7;339;340;19
03.10.13;07:30:00;1;0;0;14;0;3;4;320;320;18
03.10.13;07:25:00;1;0;0;1;0;4;4;216;217;18
